epoch,loss,rms_pred_scat,rms_pred_stop,val_loss,val_rms_pred_scat,val_rms_pred_stop
0,0.20321847879886626,97.51591404215495,104.81328629557292,0.148609805226326,72.62329174804688,94.22430358886719
1,0.07097593247890473,43.593050069173174,83.79029873657227,0.020555017128586768,27.8718296585083,40.17971875
2,0.02006646737456322,28.983939178466798,35.36284129333496,0.025896314606070517,35.186394836425784,36.53701943969727
3,0.013538899101316929,24.72589495340983,26.916384221394857,0.01496835795044899,25.806557373046875,27.69331802368164
4,0.010359390792747338,21.603133783976237,22.92223281351725,0.01344329858571291,25.468584396362306,26.768624923706053
5,0.009059925876557826,20.29703205871582,21.629166625976563,0.00982723206281662,21.944054260253907,23.21031723022461
6,0.007291286827375491,18.02368835957845,19.5299187113444,0.005428319279104471,14.783941665649413,17.453204818725585
7,0.006676763794074456,17.49575843811035,18.376824625651043,0.00550683381408453,15.544969284057617,17.055884704589843
8,0.005596241901318232,15.829274149576824,17.012708737691245,0.004211334772408009,13.591049133300782,14.8178765335083
9,0.004678126643101375,14.35552183532715,15.505342658996582,0.00360573623329401,12.747563507080079,13.721896217346192
10,0.004088349986200532,13.628912162780761,14.380310506184896,0.00345069145411253,12.941630645751953,13.136506134033203
11,0.003991801103577018,13.29907523091634,14.251901145935058,0.003195043428801,11.777543640136718,13.027180709838866
12,0.0036661254515250523,12.668918126424154,13.758298433939617,0.00396549217030406,14.277865447998046,13.23315488433838
13,0.0031483008538683256,11.814817731221517,12.704850413004557,0.0037288163993507623,12.931991508483886,13.574134643554688
14,0.002829041271780928,11.168583368937174,11.890064989725749,0.0026166622526943685,10.37885115814209,11.899738746643067
15,0.0030529319134851296,11.441890762329102,12.39898011271159,0.0024309029495343565,10.531583553314208,10.951383476257325
16,0.0025374344208588203,10.506578109741211,11.398716387430827,0.002280308337882161,10.084053970336914,10.70312791442871
17,0.0024699783846735953,10.43293022410075,11.137344622294108,0.0024246451407670976,10.535131607055664,10.880043182373047
18,0.0023254639618098738,10.074225260416666,10.886036069234212,0.0026108610946685078,11.519055248260498,11.05499284362793
19,0.002206688142692049,9.791631238301594,10.554225947062175,0.0019977217325940727,9.382492706298828,10.028022369384766
