epoch,loss,rms_pred_scat,rms_pred_stop,val_loss,val_rms_pred_scat,val_rms_pred_stop
0,0.15616394182046253,80.30584779866537,97.24620013427734,0.12016389799118042,69.88820501708985,81.51772296142578
1,0.07556017818053563,51.40850912475586,59.84388645426432,0.020374444723129274,25.825780685424803,37.24345297241211
2,0.016871957811216514,25.69621877034505,31.58718297322591,0.01331303685158491,22.09119076538086,30.295803359985353
3,0.012107753679156303,21.250834782918293,27.330972361246744,0.01147882878780365,20.22722692108154,26.705420486450194
4,0.009238084634145102,18.493081909179686,24.08599178059896,0.00886175424978137,17.944249954223633,23.849291259765625
5,0.0074687725342810155,16.745802454630535,21.695222351074218,0.0068732075504958625,16.301879867553712,21.426101951599122
6,0.006590091160188119,15.498238082885742,20.732617599487305,0.005962766354903579,14.620651428222656,20.19594380187988
7,0.005772528328001499,14.249094670613607,19.44118439737956,0.004826999306678772,14.110926231384278,17.369606521606446
8,0.0050650183930993084,13.347938385009765,18.259761154174804,0.0048226331248879435,12.907076957702637,17.878639617919923
9,0.0044590539646645385,12.559386639912923,17.11056145731608,0.00573495364934206,13.445140441894532,19.923869842529296
10,0.0041709493212401865,11.925478398640951,16.754846603393556,0.005087038196623326,13.175778030395508,17.996942733764648
11,0.0038549109250307083,11.280806427001954,16.251585876464844,0.00386966210231185,11.583998100280763,16.03605877685547
12,0.003557935562605659,11.04520016225179,15.452893147786458,0.004603642091155052,11.598335655212402,18.71291255187988
13,0.003240025215471784,10.444650850931803,14.854559964497884,0.0032521349675953388,10.832680351257324,14.766984771728515
14,0.0029996894815315805,10.117394612630209,14.246496541341147,0.00283521893247962,10.4048271484375,13.71401651763916
15,0.0028300267476588487,9.80411607615153,13.921332631429037,0.0035007404778152704,10.92592603302002,15.469323341369629
16,0.0028628839744875827,9.86131903330485,13.880946350097656,0.0026930881496518852,10.052509696960449,13.494665817260742
17,0.0026456727534532546,9.405776138305663,13.464830523173015,0.0026207348480820655,9.662613601684571,13.33644214630127
18,0.0024442612547427417,9.13659812927246,12.974942810058593,0.0023842125199735166,9.219815017700196,12.483615264892578
19,0.002287793558401366,8.853738255818685,12.480550704956055,0.002263427626341581,9.221602844238282,12.363524337768554
20,0.002256878526881337,8.719944475809733,12.515850997924804,0.0023714718967676163,9.28606492614746,12.539006675720215
21,0.0022251372517397006,8.695282923380534,12.415871660868326,0.002496089522726834,8.82374838256836,13.329906341552734
22,0.0021510331400980552,8.485982863108317,12.133614616394043,0.002161752223968506,8.665288635253907,12.168657836914063
23,0.0020335454338540632,8.318537498474122,11.838017534891764,0.002088561024516821,8.924016845703125,11.718010581970216
24,0.0019989506748194497,8.18394734954834,11.731182866414388,0.0021374023500829935,8.683982322692872,12.069649406433106
25,0.0019810282637675604,8.121918482462565,11.712469179789226,0.0020351942554116247,8.794339721679687,11.751905075073243
26,0.0019397121941049894,8.136649030049641,11.53889974975586,0.001965265765786171,8.49973152923584,11.517096130371094
27,0.001866358051697413,8.038260157267253,11.284957539876302,0.0019556085243821143,8.444522926330567,11.57925205230713
28,0.0018239392877245943,7.866490881601969,11.246421478271484,0.0019183677360415459,8.334246265411377,11.403281784057617
29,0.0018335232290749748,7.892130154927572,11.284225700378418,0.0019524247087538242,8.233864013671875,11.614204139709473
30,0.0017166287268822393,7.644811653137207,10.879152676900228,0.0017836799891665577,7.91557027053833,11.066539848327636
31,0.0017188180439795058,7.614035277048747,10.895362007141113,0.0018190897088497878,8.131394920349122,10.966582168579102
32,0.001637435927366217,7.502478713989258,10.59154963684082,0.001730729221366346,8.046113876342773,10.784895599365234
33,0.001734577404645582,7.5553247909545895,11.046175346374511,0.0017175665693357587,7.969644313812256,10.706664505004882
34,0.0016057466377193729,7.352807563781738,10.563164657592774,0.0017310991818085314,7.966629093170166,10.857073860168457
35,0.001617715785590311,7.378118303934733,10.597555625915527,0.0017213432881981133,7.5879181900024415,10.862201103210449
36,0.0015755477137863636,7.300642761230469,10.41407782236735,0.001758541129529476,7.6861347961425786,11.073354461669922
37,0.0015911775355537732,7.14720991897583,10.550938512166342,0.0015819179704412818,7.301605701446533,10.541403480529786
38,0.0015820834732924898,7.280335259755453,10.496822062174479,0.001576560121960938,7.512378414154052,10.535894630432129
39,0.0015251104173560938,7.111021690368652,10.310078936258952,0.001699508674442768,7.430309921264649,10.782055961608886
40,0.0014815334773932893,7.119505802154541,10.102901690165202,0.0016120801651850344,7.624938999176026,10.411999984741211
41,0.0015219212832550209,6.959191733042399,10.380899915059407,0.0015535773430019617,7.311132820129394,10.376267028808593
42,0.001459754209034145,6.948000644683838,10.136560167948405,0.0015282920263707638,7.069913284301758,10.522382415771485
43,0.0014607114112004638,6.952502765655518,10.113370852152507,0.0015117947347462178,7.254908382415771,10.26652801513672
44,0.0014017393911878269,6.8722057622273764,9.847382380167643,0.001530579605139792,7.195431404113769,10.271265350341796
45,0.001393800708775719,6.786274709065755,9.857671155293783,0.0015308797787874937,6.927614414215088,10.533547149658203
46,0.0014552097199484707,6.841073712666829,10.147236198425293,0.0013846700116991997,6.975912986755371,9.729035842895508
47,0.0013676105275129279,6.668360462188721,9.807881215413412,0.0014228969756513834,7.121637325286866,9.93610481262207
48,0.0014009980944295723,6.680741142272949,10.072114715576172,0.0014809920480474829,6.9406207733154295,10.204677467346192
49,0.0013986275090525548,6.6958015988667805,9.96069347635905,0.0014544090311974288,6.7086123199462895,10.17445337677002
50,0.001347487099468708,6.539340091705323,9.769927324930826,0.00136603004578501,6.8833993072509765,9.749867004394531
51,0.0013924153226738175,6.8240879465738935,9.846460520426433,0.0014297067252919077,6.858793781280518,10.060319404602051
52,0.0013325044435138504,6.432170988718669,9.741300928751627,0.0015845779664814472,6.531684501647949,10.88605330657959
53,0.001320768831608196,6.498398900349935,9.751118899027507,0.0015680399565026165,7.12669164276123,10.571599285125732
54,0.0013237088260551293,6.569065214792888,9.637115348815918,0.001595019248314202,7.4085553283691405,10.565236145019531
55,0.0013139323266223074,6.395468326568603,9.713969037373861,0.001297646863386035,6.712908157348632,9.442194862365723
56,0.0013242864739149809,6.450885382334391,9.742712679545084,0.0012616072287783026,6.379468486785889,9.50896132659912
57,0.0012570247690503796,6.3202893282572425,9.461911542256674,0.0014152891933917999,6.655698062896729,9.98028899383545
58,0.001256888324705263,6.310374677022298,9.508764343261719,0.0013382594026625156,6.883040061950684,9.636984420776367
59,0.0012289560061569016,6.179277603149414,9.38920091120402,0.0012542946357280017,6.619673236846924,9.38230387878418
60,0.0012206519187117617,6.240009249369304,9.279947608947754,0.001306736258789897,6.828217304229736,9.5061290435791
61,0.0012645668058345716,6.250326040903727,9.49091739654541,0.0012246384765021504,6.523068923950195,9.233925575256348
62,0.001194022039261957,6.13327287419637,9.21920511118571,0.0014399687564000487,6.749486274719239,10.200932586669921
63,0.0012280232412740589,6.196854564666748,9.362373174031575,0.001214397850446403,6.441297492980957,9.115837226867676
64,0.001201860730536282,6.223592320760091,9.245057001749675,0.0012961207833141089,6.588086959838868,9.54375969696045
65,0.0012045248923823236,6.120381969451905,9.379267478942872,0.0013364304509013891,6.607819820404052,9.812179054260254
66,0.0011862023348609607,5.992523653666178,9.274823547363281,0.0013712332770228386,6.413530708312988,10.067222686767579
67,0.0011579024602348606,6.097988915761312,9.07521939086914,0.0012720099911093712,6.263367347717285,9.602736663818359
68,0.001132141695978741,6.038642587025961,8.937581334431966,0.0012461431231349707,6.273933444976807,9.421033950805665
69,0.0011566417762078345,6.03885013071696,9.110693710327148,0.0012233969187363982,6.323837890625,9.25522501373291
70,0.0011541203275943796,5.883926181793213,9.132248252868653,0.0011673371475189925,6.21045962524414,9.118603202819823
71,0.0011163383725409707,5.975678442637125,8.904827550252278,0.0011788654364645482,6.208443332672119,9.07255428314209
72,0.001154336958192289,5.89161786142985,9.158889925638835,0.0013617596831172704,6.6900430679321286,9.812326431274414
73,0.0011279613068327307,5.8325984598795575,9.011792277018229,0.0011327482908964157,6.204494163513184,8.79243423461914
74,0.0011306599232678613,5.839053544362386,9.031264811197916,0.0012500861687585712,6.025099967956543,9.801281745910645
75,0.0010949917805070679,5.791438622792562,8.9010745900472,0.00117945119086653,6.208203170776367,9.060156406402587
76,0.001093638138535122,5.880757915496826,8.871583470662435,0.001204900204204023,6.2259113960266115,9.325548164367676
77,0.0011252384766315422,5.801382413228353,9.109530436197916,0.0010696583529934288,5.914239059448242,8.702729068756103
78,0.001136000876625379,5.869999356587728,9.078554421742757,0.0010884024435654283,6.037097541809082,8.717527740478516
79,0.0010851561926926176,5.738352335611979,8.881033203125,0.0010742447599768638,6.152372756958008,8.562618240356445
80,0.0011186943921881417,5.801111164093018,9.022841405232747,0.0011563414027914406,6.009902877807617,9.100852890014648
81,0.0010895276421991488,5.75341507212321,8.90326358795166,0.0012172247618436813,5.991683837890625,9.434114265441895
82,0.0011206665871044,5.730124299367269,9.099210929870605,0.0011694635692983866,5.837967697143554,9.344207229614257
83,0.0010996067568970224,5.803594629923502,8.929925524393717,0.001101296448148787,5.979727052688599,8.862036056518555
84,0.0011164870532229542,5.84911228052775,8.994132548014322,0.0010568042751401662,6.029631744384766,8.649142379760741
85,0.0010586734178165596,5.646986890157064,8.784333936055502,0.001564833862707019,6.789265647888183,10.708073722839355
86,0.0010779222139778236,5.679438318888346,8.850136207580567,0.0011031599063426256,5.722688537597656,8.954148963928223
87,0.0010628810226917266,5.628047846476237,8.80508881632487,0.0010582219953648745,5.819326484680176,8.663310466766358
