epoch,loss,rms_pred_scat,rms_pred_stop,val_loss,val_rms_pred_scat,val_rms_pred_stop
0,0.19327895446618398,94.95423166910807,109.55228387451172,0.19783314335346222,100.22666516113281,115.05919775390625
1,0.08115789233148098,57.43685704040527,71.7393450826009,0.015176188506186008,25.600514724731447,31.037491180419924
2,0.016411194168031214,26.960391642252603,31.064210978190104,0.010026343114674091,21.576372955322267,25.214146209716798
3,0.012543728028734526,22.352569600423177,27.247405446370443,0.008479925021529198,19.372771408081054,23.297319534301757
4,0.009304716827968757,19.45471255493164,23.93433554585775,0.011230657950043679,22.214180725097656,26.026096252441405
5,0.007589603661249081,16.964223642985026,21.796677988688153,0.004659449316561222,13.690663940429687,17.785680130004884
6,0.006520915113389492,15.980459091186523,20.17996393330892,0.018453940093517304,25.441151992797852,33.851431060791015
7,0.00577985485146443,14.638983210245769,19.04305207824707,0.0034725051056593657,10.964953826904297,15.569277687072754
8,0.005027943385144075,13.426525568644205,17.901896204630535,0.004699047029018402,13.031498191833496,17.209998191833495
9,0.004289649486541748,12.052255055745443,16.661603790283202,0.0028903695233166216,9.973904174804687,14.397361297607421
10,0.003927280647059282,11.604768742879232,16.06104298400879,0.0038339484855532645,11.368693214416504,16.320040313720703
11,0.0032013186470915872,10.527805781046549,14.643907325744628,0.0023540998622775078,8.521050102233886,12.925282333374023
12,0.0031139719610412914,9.92995659128825,14.582093724568685,0.0033240778502076863,10.892128669738769,15.228900985717774
13,0.002805456343417366,9.459891540527344,13.923803548177084,0.002152314085513353,7.938720993041992,12.528259719848633
14,0.002574578545987606,8.818867691040039,13.538338841756184,0.002927392078563571,9.73038091659546,14.409744834899902
15,0.002107874864091476,7.941759635925293,12.423425860087077,0.0017907701842486859,7.106774143218994,11.519763595581054
16,0.002094932549943527,7.650964033762614,12.414414087931315,0.002227231303229928,7.507094665527344,12.852438652038574
17,0.0019306334570671122,7.213969051361084,12.04554227956136,0.0015074684163555504,6.498811103820801,10.406622207641602
18,0.0017836191675936182,6.833320306142171,11.542298606872558,0.0017339749624952674,6.7226040649414065,11.451712799072265
19,0.0016167947786549727,6.412648877461751,11.078995002746582,0.0017668300420045852,6.629081413269043,11.762007507324219
20,0.0015191392631580432,6.183379219055176,10.826407501220704,0.0013595718303695322,5.836963394165039,10.269080661773682
21,0.0014780509565025567,6.053801962534586,10.659300366719563,0.0013532138373702764,5.857516056060791,10.191881134033203
22,0.0014230274548754096,5.711325547536214,10.615547261555989,0.0013569590067490935,5.640732349395752,10.334133209228515
23,0.0013583622733131051,5.563272936503092,10.362144147237142,0.0013266268465667963,5.743805820465088,10.153993675231934
24,0.0013396244340886673,5.5002395655314125,10.27931994374593,0.0014088495951145887,5.141795860290527,10.830412071228027
25,0.0012530448340500394,5.213421262105306,10.058306709289552,0.0012554461155086757,5.312755653381347,9.949781639099122
26,0.0012502678921446203,5.178236237843832,10.025695709228515,0.001310610673390329,5.243089668273925,10.244119476318359
27,0.0011976003212233383,4.985358175913492,9.917743967692058,0.0011459689056500793,4.827072841644287,9.573539657592773
28,0.001185836330987513,4.915546964009603,9.821715311686198,0.001105058440938592,4.788667171478272,9.43394538116455
29,0.0011649968172423543,4.845698221206665,9.763470883687337,0.0011381422057747841,4.69983332824707,9.616728706359863
30,0.001137319565905879,4.77771511332194,9.709104050954183,0.001173485060222447,4.781526676177979,9.768943031311036
