epoch,loss,rms_pred_scat,rms_pred_stop,val_loss,val_rms_pred_scat,val_rms_pred_stop
0,0.19269021713733672,33.09335840861002,38.26050221761068,0.17103094553947448,33.606665130615234,35.9665739440918
1,0.0751836118499438,20.530117630004884,22.022932352701822,0.02447354346513748,11.671310707092285,11.183983810424804
2,0.018451263663669427,9.914356892903646,11.34514246114095,0.014265660002827644,9.071528030395507,10.11379842376709
3,0.01232040207584699,8.140205149332683,9.40647356669108,0.02343078972399235,12.539375473022462,12.678590301513673
4,0.009822934885819753,7.207541594187418,8.535643272399902,0.00596377045661211,5.5157148551940915,6.950419914245606
5,0.007292873462041219,6.180521252950032,7.41244633992513,0.015157038621604443,8.661526695251466,11.02526700592041
6,0.006602875124663114,5.725351060231526,7.140487130482992,0.004314267341047525,4.515822254180908,6.127658382415771
7,0.006096414243181547,5.386144845326742,6.958438526153564,0.0038867152780294417,4.210575885772705,5.93424068069458
8,0.005014694064855576,4.906397672017415,6.387474304199219,0.004639397952705622,4.805775623321534,6.05039635848999
9,0.004221349593872825,4.399432612101237,5.900810246785482,0.004150171082466841,4.248671297073364,5.807268165588379
10,0.003597444133212169,3.9805429197947184,5.489373522440593,0.002926953326910734,3.6274328079223634,4.948203533172608
11,0.003482184575249751,3.7727315254211424,5.425141421000163,0.00714031607657671,5.548773948669433,7.570548610687256
12,0.002612167479470372,3.259633430480957,4.770765505472819,0.004388670228421688,4.360439472198486,6.054739761352539
13,0.0027257897450278204,3.311904593785604,4.869331309000651,0.002720023989677429,3.5537371578216552,4.76353377532959
14,0.002285734307020903,2.9739899667104086,4.5000577087402345,0.00211109196767211,2.6814912853240966,4.458527229309082
15,0.002129216058179736,2.762285452524821,4.403938589731852,0.0022612268589437007,2.975654041290283,4.41823433303833
16,0.0018715177721654376,2.5618675657908123,4.179344983418782,0.0019179263897240162,2.597279302597046,4.170495849609375
17,0.0020205312088752785,2.5833732674916585,4.320086112340292,0.001729338312521577,2.3053970470428466,4.122866945266724
18,0.0016670344608525436,2.3310914421081543,3.997293602625529,0.002000466130673885,2.368551383972168,4.389157291412354
19,0.0016177065034086505,2.262678175608317,3.9302242800394693,0.0015537931695580483,2.095929111480713,3.9250982971191406
20,0.0014789752615615725,2.1614823894500734,3.796210070292155,0.0015326542928814889,2.0602978496551514,3.896816999435425
21,0.0014295831182971597,2.050894083023071,3.7350779768625895,0.0015097922114655376,2.043492217063904,3.8392384757995606
22,0.0013812555206629137,1.997531394958496,3.667883971532186,0.0014826223636046053,2.0055298500061034,3.8116512145996095
23,0.0013472962829594811,1.9319975754419962,3.682668763478597,0.0012351275011897088,1.8708314504623413,3.490777214050293
24,0.0013240813889230292,1.8861368583043416,3.6461779619852703,0.0014861019607633353,1.9560212697982788,3.92008203125
25,0.0012316353088244797,1.8277523880004882,3.5379632720947267,0.0012156427619047464,1.8179425144195556,3.4806284675598143
26,0.0012094752211123704,1.7764390576680502,3.5158344491322837,0.0014243587832897902,1.9609312496185303,3.7830529861450195
27,0.0012595120336239536,1.7847340761820476,3.5800028336842855,0.0011631441190838813,1.714779923439026,3.444435077667236
28,0.0011672589366013804,1.7296978530883789,3.452838560740153,0.0012541713174432517,1.8094337863922119,3.5458071041107178
29,0.0010855782181024552,1.6704704170227052,3.3197436250050862,0.0010526703340001404,1.6807039890289306,3.281102481842041
30,0.001097224601233999,1.6722666606903076,3.3399394149780273,0.001195505586452782,1.6696666831970215,3.5228745956420897
31,0.0010544197661802172,1.6231793429056804,3.2843946374257404,0.0011539478302001953,1.67025235080719,3.4940321884155274
32,0.0010338408472016453,1.621776827176412,3.2358971824645995,0.0011220859894528984,1.621463752746582,3.378159870147705
33,0.0010283595140402515,1.563909218788147,3.2583949979146323,0.0011128501994535328,1.639673246383667,3.396672180175781
