epoch,loss,rms_pred_scat,rms_pred_stop,val_loss,val_rms_pred_scat,val_rms_pred_stop
0,0.19640526427825292,99.12822446695964,95.1391706237793,0.09081205093860627,76.73031170654296,68.40409899902343
1,0.02780349759509166,37.17114190165202,34.60539699808756,0.01581988550722599,27.98336511230469,26.853131744384765
2,0.01568340841680765,27.83381117248535,26.987980127970378,0.011955761328339577,24.23686639404297,24.318140060424806
3,0.011709452745815118,24.051055480957032,23.883771881103517,0.008694712229073047,21.05586653137207,20.389359405517578
4,0.009581971696267526,21.532330632527668,21.618434229532877,0.007754791621118784,19.887016815185547,19.3538310546875
5,0.008251970165719588,20.173603302001954,20.08072985839844,0.010303126737475396,23.012449951171874,21.350703918457032
6,0.007393103806922833,19.014141199747723,19.06081260172526,0.006479652479290963,18.602510803222657,17.657277206420897
7,0.0060919295313457645,16.999566314697265,17.58394256591797,0.005217589028179645,15.709223770141602,15.930209716796876
8,0.005802782061199347,16.313080958048502,16.880945129394533,0.004279131036251783,14.492072624206543,14.456647033691405
9,0.004699831030021111,14.782191968282063,15.472136164347331,0.004717173114418984,15.566420852661134,14.19181182861328
10,0.004447787804529071,14.389777959187825,14.977999420166016,0.003886344097554684,14.03032917022705,13.766174606323242
11,0.004099772841359178,13.833433367411295,14.438731455485026,0.003445733170956373,13.063751571655274,12.950751426696778
12,0.0036066843171914417,12.878975949605305,13.860980873107911,0.0028026596549898387,11.529402282714845,12.135094772338867
13,0.0029953446810444197,11.523281946818035,12.51052725728353,0.0030968033503741025,13.021490966796875,13.001994140625
14,0.0030290556208540996,11.74498164621989,12.909924171447754,0.0027156824953854086,11.738457183837891,12.028506736755372
15,0.002636065907155474,10.824719612121582,11.940529899597168,0.0032123797200620174,11.734523651123046,12.607191612243652
16,0.0025836675396809974,10.816557385762533,11.750001324971517,0.0031040254794061184,12.896858718872071,12.780839653015137
17,0.00235120803800722,10.162094790140788,11.362133547465007,0.0024344426468014715,10.576261772155762,12.055682052612305
18,0.0022682988544305165,10.029906084696451,11.03048565419515,0.0020398119129240513,9.70356430053711,10.53803865814209
19,0.0021619426496326923,9.749454655965168,10.823291203816732,0.0022573002222925423,10.118307022094726,11.477741569519043
